
[SHEET: Clarifications]
NR | Publish date | QUESTION | RESPONSE
1 | 2026-08-05 00:00:00 | The Find a Tender notice states the budget is £78,000 ex VAT. Please can you confirm this is the correct budget? | Please note that there is an error in the notice: it is 65000 +VAT (78000 including VAT)
2 | 2026-08-05 00:00:00 | Response template. Can you confirm that the word limit is 500 words in all sections and that this word limit will be applied in selection? | There is some flexibility, but a hard stop at 1000 words
3 | 2026-08-05 00:00:00 | The RfP reads as though the British Council is looking for a more or less full time consultant for a year to work alongside in-house teams. Is that true or is this more of a traditional external consulting project with most likely a multi-person team? | We're open to both kind of proposals. 
4 | 2026-08-20 00:00:00 | Could you please advise if there is a word limit for the "Methodology and Approach" section, (MA01)? | Please, limit the response to max 1000 words
5 | 2026-08-24 00:00:00 | Clarification regarding Annex 3 – Pricing Approach.
The bidder instructions state that suppliers should complete both the “Requirements Costs” tab and the “Rate Card and Resources” tab, and also refer to the “Travel & Subsistence” tab.
However, in the Annex 3 pricing workbook available to me, I can see the Requirements Costs section, but I cannot locate the Rate Card and Resources tab.
Could you please confirm whether the Rate Card and Resources tab is included in the version of Annex 3 that bidders are expected to complete, and if so, could you please provide the relevant tab/workbook? | This is an error in the Pricing Approach, as in I forgot to delete the instructions related to the tabs you mention. There are no such tabs, the pricing approach is "as is".
Price should incluide everything
6 | 2026-08-25 00:00:00 | Question 1
The specification asks us to evidence returns "to the UK" and to maximise "fiscal and soft power returns," while also requiring understanding of ODA frameworks and "measuring economic welfare in low- to middle-income countries." These point at different beneficiaries and would require different methodologies.
Could you confirm which of the following is the primary objective:
(a) Value the return to the UK (exchequer, UK creative economy, and soft-power/influence) or
(b) Value the economic welfare generated in the artists' home/partner economies as the primary quantity, with UK return secondary.
If both are in scope, could you indicate which takes priority? | Both are in scope but a should take priority.
7 | 2026-08-25 00:00:00 | The specification frames the object of valuation in more than one way. It refers to:
• the four named commissions (Argentina, China, Senegal, UK)
• the wider 'international art and technology sector', described globally and going beyond the four commission hosts,
• and, via the requirements for additionality, market-failure and counterfactual analysis, and 'risks of non-intervention', the value of intervention in the sector.
Please could you confirm which is the intended valuation lens:
(a) A valuation of the four commissions as worked case studies, plus a transferable methodology/framework that can be extended to other countries
(b) A global, sector-level economic valuation (inc methodology) as the headline output, with the four commissions used as illustrative inputs.
(c) A valuation of returns on investment / intervention in this sector (inc methodology) (evidenced by the commissions and/or other evidence) | The four commissions should be taken as case studies indicative of the wider art-tech sector. So either a or b.
8 | 2026-09-03 00:00:00 | Would you accept cover levels of £5 million each for PI, PL and EL? | I cannot give a definitive number, because it depends on the risk the business considers acceptable, but I can definitely say that we are open to discuss and adjust the insurance levels
9 | 2026-09-03 00:00:00 | Schedule 1 of Annex 1 requires £10m Professional Indemnity insurance. Can the British Council confirm whether this level is mandatory for this commission, or whether a lower level proportionate to contract value and risk would be accepted | Same answer as above
10 | 2026-09-03 00:00:00 | Can the British Council provide a summary of the quantitative and qualitative data already available for the four artist innovation commissions, including budgets, delivery data, partner evidence, follow-on investment, IP/technology developement and audience/participant data?  | The four commissions are currently still underway. The grants for each of the four commissions was around £100k-120k.
11 | 2026-09-03 00:00:00 | For the counterfactual analysis, does the British Council expect formal econometric or quasi-experimental analysis, or would a Green Book-aligned constructed counterfactual and additionality assessment be acceptable given the nature and scale of the commissions?  | The latter: formal econometric analysis, not Green Book-adjacent.
12 | 2026-09-03 00:00:00 | Beyond the four commissions, does the British Council expect the supplier to undertake original primary research across the wider international Art and Tech sector, or primarily to draw on existing evidence, comparator programmes and funding data  | The latter. As we stated in the brief, the four commissions are to be viewed as case studies. We would like to understand what the value of our work, supporting the art and tech sector.
13 | 2026-09-03 00:00:00 | Will the successful supplier be given access at mobilisation to the British Council’s existing prosperity framework, Return on Influence measures and relevant FCDO monitoring and evaluation frameworks referenced in the specification?  | Yes.
14 | 2026-09-03 00:00:00 | Should bidders assume that engagement with international artists and partners can be conducted remotely unless otherwise agreed, or should provision for international travel be included within the fixed price? | We would expect engagement to be remote
15 |  | Who are the principal intended users of the Economic Valuation Toolkit after completion: the Digital Innovation in the Arts team, wider British Council Arts teams, corporate M&E colleagues, or external partners? Should the toolkit be designed for independent use by non-economists? | Everyone across the British Council and yes re: non-economists
16 | 2026-09-03 00:00:00 | Should the Gap Analysis & Investment Framework primarily inform future British Council commissioning decisions, or is it also expected to provide recommendations for wider UK public investment in the Art and Tech sector? | The former
17 |  |  | 
[END SHEET: Clarifications, 18 rows]


[SHEET: Categories]
Material groups |  | MG Category | MG Name 2 | Material number  | MG Name 1 | Material name  | Material Group / Material Group Description |  | Name | Range Address
Facilities | Utilities | Utilities | FC0701 | BC Premises Gas | FC070102 | Charges for oil and gas supply and services on premises which are exclusively used as Teaching Centre. | 601561 | STANDALONE PREMISES UTILITIES COST | 
Facilities | Utilities | Utilities | FC0701 | Residential Utility Charges | FC070101 | Regional Director residential charges for gas, electricity, water charges. | 530285 | RD STAFF ACCOMMODATION NON RENT ITEMS | 
Facilities | Utilities | Utilities | FC0701 | Residential Utility Charges | FC070101 | Residential utility charges including gas, electricity, water etc. | 530280 | STAFF ACCOMMODATION NON-RENT ITEMS | 
Human Resources | Health & Wellbeing | Staff Med Care Srvcs | HR0101 | Healthcare Service | HR010101 | Medical reimbursements such as medical claim costs, prescription costs, medical consultation fees, medical check-up etc. | 530025 | COUNTRY APPOINTED STAFF MEDICAL COSTS | 
Human Resources | Health & Wellbeing | Staff Med Care Srvcs | HR0101 | Healthcare Service | HR010101 | Medical reimbursements such as medical claim costs, prescription costs, medical consultation fees, medical check-up etc. | 530035 | RDs MEDICAL COSTS | 
Human Resources | Health & Wellbeing | Staff Med Care Srvcs | HR0101 | Healthcare Service | HR010101 | Medical reimbursements such as medical claim costs, prescription costs, medical consultation fees, medical check-up etc. | 530030 | UK OPERATIONAL STAFF MEDICAL COSTS | 
Human Resources | Health & Wellbeing | Staff Med Care Srvcs | HR0101 | Local Staff Welfare | HR010102 | Local staff welfare and medical costs, e.g. staff optical test costs, staff welfare services: counselling, bereavement. | 651600 | STAFF MEDICAL & WELFARE COSTS | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC Staff Event Registration Fees | HR020107 | Fees for registering British Council staff for conferences and events. Travel reimbursement costs should be reclaimed via T&E process | 652200 | CONFERENCE FEES | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Prof membership | HR020103 | Fees for British Council staff's professional membership such as professional bodies, organisations, clubs, associations | 651550 | PROFESSIONAL MEMBERSHIP FEES | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Prof membership | HR020103 | Fees for British Council staff's professional membership such as professional bodies, organisations, clubs, associations | 600127 | MARKETING MEMBERSHIP COSTS | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - Examiner | HR020101 | Fees for for external training provided to British Council employed Examiners. Travel reimbursement costs should be reclaimed via T&E process | 652150 | STAFF TRAINING & DEVELOPMENT COURSES | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - Finance | HR020111 | Fees for British Council staff for finance courses/qualifications. Travel reimbursement costs should be reclaimed via T&E process | 652150 | STAFF TRAINING & DEVELOPMENT COURSES | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - Fire Safety | HR020105 | Fees for training provided to British Council  staff relating to Fire fighting Trng Emergency, fire, and evacuation training. Travel reimbursement costs should be reclaimed via T&E process | 652150 | STAFF TRAINING & DEVELOPMENT COURSES | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - General | HR020108 | Fees for British Council staff for training and educational courses not covered in any other Material. Travel reimbursement costs should be reclaimed via T&E process | 652150 | STAFF TRAINING & DEVELOPMENT COURSES | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - Health & Safety | HR020104 | Fees for training provided to British Council  staff relating to Health & Safety Trng H&S, security, crisis mngmt, first aid. Travel reimbursement costs should be reclaimed via T&E process. | 652150 | STAFF TRAINING & DEVELOPMENT COURSES | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - Language | HR020106 | Fees for training provided to British Council  staff relating to Language course and training fees. Travel reimbursement costs should be reclaimed via T&E process | 652000 | REMEDIAL ENGLISH | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - Language | HR020106 | Fees for training provided to British Council  staff relating to Language course and training fees. Travel reimbursement costs should be reclaimed via T&E process | 530060 | LANGUAGE TRAINING FOR STAFF POSTED ABROAD | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - Management | HR020110 | Fees for British Council staff for Mangagement training courses/qualifications. Travel reimbursement costs should be reclaimed via T&E process | 652150 | STAFF TRAINING & DEVELOPMENT COURSES | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - Marketing | HR020109 | Fees for British Council staff for marketing courses/qualification. Travel reimbursement costs should be reclaimed via T&E process | 652150 | STAFF TRAINING & DEVELOPMENT COURSES | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - TEFLQ | HR020113 | Fees for British Council staff for TEFLQ Training teacher training courses/qualifications, ie DELTA, CELTA etc. Travel reimbursement costs should be reclaimed via T&E process | 652161 | TRAINING FOR TEACHING ENGLISH | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | BC staff Trng - TEYL | HR020112 | Fees for British Council staff for TEYL (Teaching English to Young Learners) qualifactions. Travel reimbursement costs should be reclaimed via T&E process | 652161 | TRAINING FOR TEACHING ENGLISH | 
Human Resources | Learning & Development | BC Staff L&D, Trning | HR0201 | Invigilator Trng - BC Staff | HR020102 | Fees for for training provided to British Council staff Invigilators. Travel reimbursement costs should be reclaimed via T&E process | 560075 | INVIGILATOR TRAINING | 
Human Resources | Learning & Development | NonBC Staff L&D&Trng | HR0202 | EXAMINER TRAINING | HR020201 | Training services delivered to examiners categorised as Hub, provided by individuals or companies. | 560056 | EXAMINER TRAINING - HUB | 
Human Resources | Learning & Development | NonBC Staff L&D&Trng | HR0202 | EXAMINER TRAINING | HR020201 | Training services delivered to examiners categorised as local, provided by individuals or companies. | 560055 | EXAMINER TRAINING (LOC) | 
Human Resources | Learning & Development | NonBC Staff L&D&Trng | HR0202 | Invigilator Trng - Non BC Staff | HR020202 | Fees for for training provided to NON-BC staff Invigilators. Travel reimbursement costs should be reclaimed via T&E process; u Use appropriate material group for Non staff travel costs/reimbursement  | 560075 | INVIGILATOR TRAINING | 
Human Resources | Learning & Development | NonBC Staff L&D&Trng | HR0202 | Non-BC staff Education & training | HR020204 | Cost of courses, qualifications, membeships for non British Council staff. Use appropriate material group for Non staff travel costs/reimbursement.  | 660990 | COST OF SERVICES TO BENEFICIARIES | 
Human Resources | Learning & Development | NonBC Staff L&D&Trng | HR0202 | Non-BC Staff Event Registration Fees | HR020203 | Cost of registering non British Council staff to conferences and events. Use appropriate material group for Non staff travel costs/reimbursement.  | 660990 | COST OF SERVICES TO BENEFICIARIES | 
Human Resources | Payroll | Payroll Management | HR0301 | Other creditors: DSS | HR030102 | Overseas staff national insurance/social security payments | 245600 | OTHER CREDITORS:SOCIAL SECURITY/NATIONAL INSURANCE | 
Human Resources | Payroll | Payroll Management | HR0301 | Payroll mgmnt services - BC Staff | HR030104 | Payroll provide costs for delivering payroll management services for British Council staff  | 651562 | FINANCIAL SERVICES | 
Human Resources | Payroll | Payroll Management | HR0301 | Payroll pass through salary | HR030106 | Salaries that are being paid through a payroll service provider. This is when the payroll service provider pays salaries to staff on behalf of the British Council. | 560122 | PAYROLL PASS THROUGH TO PAYROLL PROVIDER | 
Human Resources | Payroll | Payroll Management | HR0301 | Retirement funds | HR030105 | Employee and employer pension contributions paid out to an external supplier, e.g. International Retirement and Savings Plan (IRSP) contributions. | 520020 | PENSION COSTS | 
Human Resources | Payroll | Payroll Management | HR0301 | Retirement funds | HR030105 | Employee and employer pension contributions paid out to an external supplier, e.g. International Retirement and Savings Plan (IRSP) contributions. | 245015 | LOCAL TEACHERS PENSION CONRTIBUTIONS | 
Human Resources | Payroll | Payroll Management | HR0301 | Staff Loans and Advances | HR030101 | Loans and advance payments to staff of salary | 140140 | SALARY ADVANCES AND OVERPAYMENTS | 
Human Resources | Personnel Related | Background Screening | HR0401 | Non-payroll staff screening | HR040102 | Screening for non-payroll workers incuding non British Council candidates or staff | 652120 | RECRUITMENT COSTS | 
Human Resources | Personnel Related | Background Screening | HR0401 | Pre-appointment screening | HR040101 | Pre-appointment screening and rescreening of British Council  candidates and staff. Perm and Temp staff | 652120 | RECRUITMENT COSTS | 
Human Resources | Personnel Related | Benefits Admin | HR0402 | Childcare  | HR040207 | Services provided or offered by British Council  to local staff: childcare vouchers, voucher / nursery / childminder etc | 651650 | STAFF CHILDCARE | 
Human Resources | Personnel Related | Benefits Admin | HR0402 | Food vouchers | HR040208 | Purchase of meals or grocery vouchers or coupons for British Council's employees. | 560069 | MEAL ALLOWANCES | 
Human Resources | Personnel Related | Benefits Admin | HR0402 | Nursery Fees - Local Staff | HR040202 | Local country appointed staff allowance for child nursery/daycare fees | 530040 | LOCAL  SCHOOL  FEES | 
Human Resources | Personnel Related | Benefits Admin | HR0402 | Nursery Fees - RD | HR040206 | Regional Directors nursery fees/day care/nany services fees | 530045 | RD LOCAL  SCHOOL FEES | 
Human Resources | Personnel Related | Benefits Admin | HR0402 | Nursery Fees - UKA | HR040204 | Nursery/day-care fees for UK appointed staff | 530040 | LOCAL  SCHOOL  FEES | 
Human Resources | Personnel Related | Benefits Admin | HR0402 | School Fees - Local Staff | HR040201 | Local country appointed staff allowance for child school fees only | 530040 | LOCAL  SCHOOL  FEES | 
Human Resources | Personnel Related | Benefits Admin | HR0402 | School Fees - RD | HR040205 | Regional Directors Child school fees only | 530045 | RD LOCAL  SCHOOL FEES | 
Human Resources | Personnel Related | Benefits Admin | HR0402 | School Fees - UKA | HR040203 | Child school fees for UK appointed staff | 530040 | LOCAL  SCHOOL  FEES | 
Human Resources | Personnel Related | Recruitment | HR0403 | BC Personnel recruitment | HR040302 | Recruitment agency services such as, recuritment fees, finder fees etc. For  job advertising use appropriate advertising material group. For travel costs/reimbursement use approporiate travel material group. | 652120 | RECRUITMENT COSTS | 
Human Resources | Personnel Related | Recruitment | HR0403 | Outplacement Services | HR040301 | Support services for British Council staff leaving the organisation covering: understanding the job market, thinking about options, developing CV, where to look for opportunities, securing an interview
preparing for an interview, action planning | 652120 | RECRUITMENT COSTS | 
Human Resources | Personnel Related | Recruitment | HR0403 | Psychometric testing | HR040303 | Psychometric testing for British Council employees | 652120 | RECRUITMENT COSTS | 
Human Resources | Personnel Related | Staff Relocation | HR0404 | Staff Relocation administration fees | HR040402 | British Council staff relocation costs related only to service fees for shipping / freight. | 530120 | BAGGAGE & FARES & LOCAL TRAVEL COSTS | 
Human Resources | Personnel Related | Staff Relocation | HR0404 | Staff Relocation administration fees | HR040402 | British Council staff relocation costs related only to service fees for shipping / freight. | 530125 | REGIONAL DIRECTORS -BAGGAGE & FARES & LOCAL TRAVEL | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Administrative temps | HR040501 | Temporary admin staff working for British Council not consultants | 510050 | TEMP STAFF - SUPERNUMERARIES | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Administrative temps | HR040501 | Temporary admin staff working for British Council not consultants | 510040 | TEMP STAFF COVER FOR VACANT POSTS | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Block for use | HR040505 | Invigilators fees only. Not to be used for travel cost reimbursement, use appropriate material group for travel costs/reimbursements | 560070 | INVIGILATOR FEES | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | EXAM MARKERS EOR | HR040507 | Exam marking services (Enquiry on Results only). Services provided by individuals or companies categorised as hub markers. Not BC employees. | 560094 | EXAM MARKERS - HUB (ENQUIRY ON RESULTS) | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | EXAM MARKERS EOR | HR040507 | Exam marking services (Enquiry on Results only). Services provided by individuals or companies categorised as local markers. Not BC employees. | 560091 | EXAM MARKERS - LOCAL (ENQUIRY ON RESULTS) | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Exam Markers Hub | HR040508 | Exams marking services (Listening and Reading only). Services provided by individuals or companies categorised as hub markers. Not BC employees.
 | 560092 | EXAM MARKERS - HUB (LISTENING AND READING) | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Exam Markers Hub | HR040508 | Exams marking services (Writing only). Services provided by individuals or companies categorised as hub markers. Not BC employees. | 560093 | EXAM MARKERS - HUB (WRITING) | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Exam Markers LOC L&R&W | HR040506 | Exams marking services (Listening, Reading and Writing). Services provided by individuals or companies categorised as local markers. Not BC employees.
 | 560090 | EXAM MARKERS L&R&W (LOC) | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | EXAMINER SPEAKING | HR040504 | Examiner services (Speaking only). Services provided by individuals or companies categorised as local / hub examiners. Not BC employees. | 560051 | EXAMINER - HUB (SPEAKING) | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | EXAMINER SPEAKING | HR040504 | Examiner services (Speaking only). Services provided by individuals or companies categorised as Local / hub examiners. Not BC employees. | 560050 | EXAMINER SPEAKING (LOC) | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Invigilator fees | HR040512 | Invigilators fees only. Not to be used for travel cost reimbursement, use appropriate material group for travel costs/reimbursements | 560070 | INVIGILATOR FEES | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Invigilator fees | HR040512 | Invigilators fees only. Not to be used for travel cost reimbursement, use appropriate material group for travel costs/reimbursements | 662201 | EXAMS EXPENSE - AGENCY | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Specialist Contractors | HR040511 | Specialist contractors filling specialist functional role for British Council i.e. project managers etc. | 651450 | PROFESSIONAL FEES - OTHER | 
Human Resources | Personnel Related | Temporary Labour | HR0405 | Specialist Contractors | HR040511 | Specialist contractors filling specialist functional role for British Council i.e. project managers etc. | 606640 | PSYCHOLOGISTS- SPAIN ONLY | 
